ID	NAME
641334251110	 أحمد بن يوسف بن عبد الرحمن اليماني ثم المكي والد صديق الآتي ويعرف بالأهدل 
761580752487	 أحمد بن يوسف بن عبد الكريم الشهاب بن الجمال ناظر الخاص المعروف بابن كاتب جكم وهو سبط الكمال بن البارزي وأخو الكمال محمد ناظر الجيش 
963309997674	 أحمد بن يوسف بن عبد الله بن عمر بن علي بن خضر الشهاب بن الجمال الكردي الكوراني الأصل القرافي الشافعي أخو التاج محمد ويعرف بابن الشيخ يوسف العجمي 
636984757868	 أحمد بن يوسف بن علي بن محمد بن عمر بن عثمان بن إسماعيل الشهاب البرلسي المالكي ويعرف كجده بابن الأقيطع 
460157095534	أحمد بن يوسف بن علي بن محمد الشهاب الطريني 
453563649648	 أحمد بن يوسف بن عمر بن يوسف الشهاب الطوخي ثم القاهري الأزهري المالكي والد يوسف ومحمد وابن أخ عبد الحميد الآتي ولذا يقال له ابن أخي عبد الحميد وربما ق...
854656552561	 أحمد بن يوسف بن محمد بن محمد بن تاج الدين بن محمد بن الزين محمد بن رسلان بن فخر العرب أبو العباس الحلوجي بفتح الحاء المهملة وضم اللام المشددة وقبل يا...
221010464370	 أحمد بن يوسف بن محمد بن معالي بن محمد الشهاب أبو محمد الدمشقي ثم القاهري الشافعي والد محمد الآتي ويعرف بالزعيفريني 
552498892400	أحمد بن يوسف بن محمد البانياسي سيأتي فيمن لم يسم جده 
924244250229	 أحمد بن يوسف بن منصور بن فضل بن علي بن أحمد بن حسن الفزاري البسكري المغربي والد ناصر بن مرني الآتي 
129406865015	 أحمد بن يوسف الشهاب الحوراني الدمشقي العدل الرضي الفقيه 
780266376823	 أحمد بن يوسف الشهاب الخطيب ويلقب درابة بضم المهملة وتشديد الراء وبعد الألف موحدة اشتغل قليلا وجلس مع الشهود دهرا طويلا وعمل توقيع الحكم ثم توقيع الدر...
275821629052	 أحمد بن يوسف الأديب شهاب الدين الرعيني 
115611799168	 أحمد بن يوسف البانياسي ثم الدمشقي المقرئ قرأ بالروايات وسمع الحديث من سنة سبعين من بعض أصحاب الفخر وغيرهم 
884033457793	 أحمد بن يوسف البساطي القاهري المالكي 
563064344195	أحمد بن يوسف الكوراني 
646312889989	 أحمد بن يوسف المرداوي الدمشقي الحنبلي ويعرف بابن يوسف 
471989227142	 أحمد بن يونس بن سعيد بن عيسى بن عبد الرحمن بن يعلى بن مدافع بن خطاب بن علي الشهاب الحميري القسنطيني المغربي المالكي نزيل الحرمين ويعرف بابن يونس 
617703542407	 أحمد بن يونس الفاضل شهاب الدين الغزي ثم الحلبي الشافعي والد إبراهيم الضعيف الماضي ، أرخ البرهان الحلبي وفاته في سنة ثلاث ووصفه بالفضل 
661999586954	 أحمد بن يونس الشهاب الصفدي قاضيها الشافعي صهر الشمس بن حامد ولي قضاءها غير مرة صرف في بعضها بالعيزري ثم أعيد في ذي الحجة سنة تسعين 
267122642574	 أحمد ين يونس التلواني الأصل الحسيني سكنا سبط السيد النسابة ، سمع عليه وعلى غيره وتكسب بالشهادة 
722544365200	 أحمد بن شمس الأئمة السرائي الواعظ 
817356607120	أحمد بن السيد صفي الدين الأيجي مضى في ابن عبد الرحمن بن محمد بن عبد الله 
491966697107	 أحمد نور الدين ويدعى حاجي نور بن عز الدين بن نور الدين اللاري البيد شهيوري ويعرف بخدمة السيد قاضي الحنابلة بالحرمين وهو بنور أشهر 
478800776852	أحمد الشهاب أبو العباس بن الضياء الحنبلي 
493636030100	 أحمد الشهاب بن الأذرعي المالكي قاضي طرابلس ومحدثها 
139036987030	أحمد الشهاب بن أصيل 
489370422936	 أحمد الشهاب بن البابا 
552729579161	 أحمد الشهاب بن البشازي بكسر الموحدة ثم شين معجمة خفيفة بعدها زاي معجمة من علماء دنجية أو دمياط قرأ عليه عبد الرحمن بن أحمد بن عبد الله الدنجيهي 
373683130012	 أحمد الشهاب الكيلاني الأصل المكي الشهير بابن خواجا 
865930841757	 أحمد الشهاب بن الديوان استادار حلب ثم وكيل السلطان بعد ابن الصوة 
386144407198	 أحمد الشهاب بن الشريفة القدسي ثم المكي وهو ابن محمد بن محمد بن المولى ممن كان يتكسب بالكتب وغيرها وله إحساس في النظم ونحوه امتدح شيخنا وغيره ومات بمك...
789330267811	 أحمد الشهاب الدمشقي ويعرف بابن الصاحب كان أولاديران لبعض الأمراء ثم عمل نقيبا لابن عمته القطب الخيضري ثم ناب في القضاء عن ابن الفرفور فلما توفي القطب...
198243782308	أحمد الأمير الشهاب بن الطبلاوي الوالي 
246851571371	أحمد الشهاب بن الطولوني 
450761854636	 أحمد الشهاب بن الفيومية جابي وقف الزمام بمكة وهو ابن محمد بن علي ممن يحفظ القرآن ومات في المحرم سنة تسع وخمسين 
374274526892	أحمد الشهاب بن المراحل 
139427057327	 أحمد الشهاب بن مونن السخاوي المالكي 
745654980277	 أحمد الشهاب الدمشقي المالكي بن النحاس 
836847537848	أحمد الشهاب أبو البقاء الزبيري في ابن حسين بن علي 
599227633337	أحمد الشهاب أبو العباس اللجائي المغربي الفاسي المالكي ، مضى في ابن محمد بن عيسى بن علي 
687677116095	أحمد الشهاب أبو العباس المغراوي المغربي 
273179217599	 أحمد علم الدين أبو العباس الحصني الشافعي ، كتب عنه يوسف بن تغري بردي نظما له في حريق بولاق الكائن في سنة اثنتين وستين وكذا في نيل مصر قوله : %~% عجبت...
513785466559	 أحمد الشهاب الأبشيهي المقرئ بنواحي جامع الطباخ وخال شمس الدين بن طرطور المقرئ لكونه أخا أمه من الرضاع ولذا جود عليه المدوري للسوسي في ختمتين حسبما أخ...
296780566211	 أحمد الشهاب الأزهري الغزولي بالسرب 
246130151109	 أحمد الشهاب الأقباعي الدمشقي الصوفي القادري الشافعي 
456155729605	أحمد الشهاب الباريني المحلي الشافعي 
758674099910	أحمد الشهاب البامي ، مضى في ابن محمد بن أحمد بن محمد بن أحمد 
227473886922	أحمد الشهاب البجائي الحميري 
783160446668	أحمد الشهاب البوتيجي 
334118260429	 أحمد الشهاب الحجازي نزيل القاهرة القديمة وقيل إنه يلقب كلوت كان في أول أمره بحانقيا بسوق أمير الجيوش ثم تحول وتنزل في صوفية البيبرسية وغيرها وأخذ بيت...
473297850063	 أحمد الشهاب الحجيراني اللؤلؤي كان أبوه خطيب قرية حجيرا فنشأ هذا في طلب العلم وقرأ على ابن الحباب ثم صحب الشيخ الموصلي وحصل كتبا كثيرا وكان يرتزق من ث...
590432177872	 أحمد الشهاب الحلبي الحنبلي ويعرف بخازوق ولي قضاء الحنابلة بحلب مرارا وصرف في سنة خمس وثلاثين بابن الرسام فدخل القاهرة ساعيا في العود فلم يتهيأ إلا بع...
532487868112	 أحمد الشهاب الحلبي ثم الدمشقي رئيس المؤذنين بجامعها ، مات بها فجأة في خامس جمادى الأولى سنة تسع وخمسين وكانت له يد طولى في علم الهيئة ولم يخلف بدمش ف...
381258043088	 أحمد الشهاب الحمصي ثم الدمشقي المقيم فيها بزاوية أحمد الأقباعي الماضي قريبا 
235933798103	أحمد الشهاب الحميري 
338723606233	 أحمد الشهاب الحنفي قاضي طرابلس 
781952487130	 أحمد الشهاب الدميري كان فاضلا يستحضر كثيرا من المسائل الفقهية وناب في الحكم ببعض النواحي وبالقاهرة ومرض مدة طويلة بوجع الظهر ثم بالإسهال 
952488693472	 أحمد الشهاب الساعي الحلبي 
589454905059	أحمد الشهاب السخاوي 
889716739813	 أحمد الشهاب السنهوري التاجر بالشرب المتزوج بابنة أخي فتح الدين المؤذن بجامع صلم 
596757188327	أحمد الشهاب الشارعي 
701967109871	 أحمد الشهاب الصوة 
549969727218	أحمد الشهاب الطوخي الحنبلي 
466788290294	أحمد الشهاب الطولوني كبير المهندسين في ابن أحمد بن محمد بن علي بن عبد الله بن علي 
743696240375	أحمد الشهاب العدوي ، في ابن محمود بن عبد السلام بن محمود 
908716936953	 أحمد الشهاب العبادي 
539521715964	 أحمد الشهاب الغزاوي وكيل الخواجا الناصري 
460878515966	 أحمد الشهاب الغزاوي وكيل الخواجا الناصري الفيومي ثم القاهري نزيل بيت شيخنا بباب البحر ويعرف بابن الخطيب كان يباشر عند الدوادار وغيره وفيه حشمة وإنسان...
645977345792	أحمد بن الفيومي 
988148666113	 أحمد الشهاب القروي المغربي المالكي رجل صالح متصوف سلك طريق الشاذلية مع ترك مخالطته للملوك والأمراء ويجيء بركب من الغرب للحج كل سنة فيبجل ويرعى لاعتقا...
449159630592	 أحمد الشهاب القزاز ، لقيه المحب بن الإمام المحلي بمكة فتلا عليه لابن كثير ونافع وكان مقرئا 
863061937920	أحمد الشهاب القمني المالكي في ابن محمد بن علي بن عبد الهادي 
262353719042	 أحمد الشهاب القوصي ثم القاهري ، كان ممن يعتني بالتجارة ويسافر إلى الحجاز لذلك في البحر وغيره ثم صحب التقوى البلقيني وولده ولي الدين ثم الزيني بن مزهر...
924114226945	 أحمد الشهاب الكاسي الكركي ، باشر كتابة سرها ثم التوقيع ببلد الخليل واستوطنه وكان قدم القدس في حصار فرج لشيخ ونوروز بالكرك رفيقا لوالد الشمس بن الغراب...
562879794950	 أحمد الشهاب الكاشف 
709919510278	 أحمد الشهاب المارديني ثم الدمشقي الحنبلي ، كان حسن الشكالة والخط يتكسب بالشهادة كتب عنه البدري في مجموعة قوله : %~% عزمت على حبي بسورة يونس %~% وكان ...
356083830538	أحمد الشهاب المنيجي والد أبي القسم ، مضى في ابن محمد 
165700177677	 أحمد الشهاب المدني ويعرف بالنشار 
567208316686	 أحمد الشهاب المعلقي المالكي الإمام العلامة المسند المعمر 
425138851599	 أحمد الشهاب لمغربي الصنهاجي المالكي 
628419989269	 أحمد الشهاب المغربي المالكي قاضيهم بطرابلس 
517849747222	 أحمد الشهاب المنبجي الدمشقي 
491081699094	 أحمد الشهاب النشرتي المقرئي الحيسوب 
788264914715	 أحمد الشهاب النفياي بكسر النون وسكون الفاء بعدها تحتانية مثناة نسبة إلى بليدة بالوجه البحري ويعرف بالزلباني 
523629498140	 أحمد الشهاب النفادي 
622648626979	 أحمد الشهاب الهيثمي 
411691912998	 أحمد الشهاب المعروف باليمني أحد قراء الجوق بالقاهرة تلمذ لابن الطباخ وقرأ معه وحاكاه ، وكان للناس في سماعه رغبة زائدة ، مات في صفر سنة خمس وعشرين ولم...
839531892518	أحمد بهاء الدين الحواري الدمشقي 
711718866730	 أحمد الفخر الشيفسكي الشيرازي 
823195078443	 أحمد أبو طاقية عمر نحو التسعين 
592827125546	 أحمد أبو الطرار بن عروس 
259539341102	 أحمد أبو العباس القبيباتي الحنفي ويعرف بابن فريفير ممن قرأ البخاري على مصطفى بن بقطمر الحنفي بعد العشرين وثمانمائة 
213620100912	 أحمد أبو العباس بن العجل قاضي فاس 
894397583153	 أحمد ابن أخت جمال الدين الاستادار وأخو حمزة الآتي 
158544695090	أحمد بن الأكرم ، هو أحمد المشرقي يأتي 
224781143858	 أحمد المعروف بابن رياض الأحمدي 
776889962292	 أحمد بن الست التونسي 
250601279285	 أحمد بن السروجي الجابي بوقف المؤيدية 
294767300406	 أحمد بن الشهيد 
329189953334	 أحمد بن الصلف أحد فراشي البيمارستان المنصوري 
402749656889	أحمد بن العجيل 
629032357700	أحمد بن عروس ، مضى في المكنيين بأبي الطرار 
946708942662	أحمد بن فريفر ، في المكنيين بأبي العباس 
404628705096	أحمد بن الكردي في ابن إبراهيم 
212215009105	 أحمد بن المومني ممن يذكر بين العوام بالجذب ويعتقد لذلك مات في يوم الخميس ثاني عشر ربيع الأول سنة سبعين ودفن قريبا من تربة الشيخ خلد الحجاجي قبلي جامع...
298328264531	 أحمد أخو الزين الاستادار لأنه قتل بالمحلة في رمضان سنة أربع وخمسين وكان عبلا أخضر اللون ربعة مسرفا على نفسه 
113405595478	أحمد الأقطع 
160205639517	 أحمد حلولو الأزليتني ثم القروي المغربي المالكي نزيل تونس ممن أخذ عنه أحمد بن حاتم المغربي وذكر لي أنه شرح مختصر الشيخ خليل وجمع الجوامع والتنقيح للقر...
868581642078	أحمد خازوق في الملقبين بشهاب الدين الحلبي 
766060269407	أحمد ذويبة ، يأتي في أحمد الصامت قريبا 
430599835486	 أحمد المعروف بشكر الروحي ، قدم من الروم قبل الفتنة فسمع بحلب وحماة وحمص ودمشق وبيت المقدس وصار واعظ بلاده ثم وعظ ببيت المقدس وبالشام بالتركي والعربي ...
989868330850	 أحمد كمونة الصعيدي ، ممن خدم عند الأشرف قايتباي حين إمرته فلما تسلطن استقر به مهتار الشربخاناه وكان إلى الخير أقرب مات فيما قيل سنة أربع وتسعين وخلفه...
202404532068	أحمد النشار 
660913262440	 أحمد الآثاري مات بمكة في سنة إحدى وأربعين 
405933133679	أحمد الأذرعي في ابن إبراهيم 
262991253359	أحمد الأريحي إمام مقام الحنفية بمكة نيابة قرأ عليه الديروطي القراءات وهو ابن سعد بن مسلم ، مضى 
780434149239	أحمد البامي ، في ابن محمد بن أحمد بن محمد بن أحمد 
158565666680	أحمد البرنقي ، في ابن محمد 
282935168890	 أحمد البسيلي التونسي ، مات سنة ثمان وأربعين 
154455248763	 أحمد الترابي شيخ صالح معتقد عند كثيرين 
851833786245	 أحمد الترمذي الواعظ ، ممن لقبه الشهاب بن عرب شاه وأخذ عنه 
263473598349	 أحمد الحجافي 
745873084307	 أحمد الجمالي موقت سوسة 
668790165399	أحمد حطيبة أحد المجاذيب يأتي في حطيبة 
529484746650	 أحمد الحموي المقرئ ، نزيل حلب رجل صالح دين ورع أقام بحلب سنين يقرئ الناس القرآن ويكثر التلاوة والعبادة غير ملتفت إلى الدنيا أصلا وفارقها قبل الوقعة ف...
545813172123	 أحمد الخالدي أحد القراء بصفد وكانت عنده عبادة وخير وله شهرة ، مات بها في ذي القعدة سنة عشرة ، ذكره شيخنا في أنبائه 
864395726747	أحمد الخشاب المجذوب مضى في ابن محمد بن صالح 
247799484319	أحمد الخواص هو ابن عبادة بن شعيب 
490729377696	 أحمد الخواص آخر ، كان أحد رؤساء قراء الأجواق ويعمل المواليد ويتكسب بذلك مع عمل الخوص وله نظم منه كثير في المدائح النبوية واقترح عليه الشهاب الحجازي ا...
816337391521	 أحمد الخواص آخر أحد المعتقدين بمكة ، مات غريقا في توجهه لسواكن سنة عشرين ، ذكره ابن فهد 
464816967585	 أحمد الدهماني القيرواني المغربي نزيل طرابلس 
370071834527	 أحمد الدوادار نائب الاسكندرية ويعرف بالأقطع ، مات في يوم الأحد تاسع عشر جمادى الثانية سنة أربع وثلاثين بالقاهرة ووصفه العيني بالأسود وأشار إلى أن وال...
230296653732	 أحمد الدوري شيخ الفراشين بمكة وخال لمحمد بن يسق 
826953174949	أحمد الزاهد اثنان ابن أبي بكر بن أحمد وابن محمد بن سليمان 
459293069221	أحمد الزواوي اثنان أحدهما المقيم بالأزهر وهو ابن صاح بن خلاسة والثاني ابن سليمان بن نصر الله 
805532864423	أحمد الذروي في ابن محمد بن أحمد بن علي 
654714081190	أحمد السخاوي جماعة ابن محمد بن زين أو مونن وابن محمد بن عبد الرحمن بن أبي بكر وابن قاضي المالكية بطيبة شمس الدين محمد بن أحمد بن موسى بن أبي بكر 
828890943400	أحمد السطوحي 
757898153899	أحمد السعودي الحنفي في ابن يوسف بن أحمد 
239985495981	 أحمد السلاوي ثم التونسي المغربي المالكي تقدم في العربية وشارك في غيرها وانتفع به الفضلاء وهو ممن أخذ عنه عمر القلجاني بل قال لي الشهاب بن حاتم المغرب...
753632546736	 أحمد السلوي المغربي كان فاضلا صالحا ، مات سنة ثلاث وخمسين 
555342630833	 أحمد السنبلي الجبار ، مات بمكة في رجب سنة أربع وخسمين 
242657267635	 أحمد الشامي النجار مات بمكة في رجب 
344507551669	 أحمد الشربيني ثم السنباطي الشافعي ويعرف بابن الأديب قدم سنباط فدرس بها وكان يحفظ الحاوي ويوصف بالعلم والشجاعة والكرم وانتفع بالعز بن جماعة وكان العز ...
437608517558	 أحمد الشربيني ثم القاهري أحد صوفية سعيد السعداء وغيرها نسخ بخطه أشياء وهو الآن في سنة خمس وتسعين 
676469936053	أحمد الشغري جماعة ابن محمد بن محمد بن عمر وابن 
244284657593	 أحمد الشماع قاضي المحلة ، مات سنة بضع وثلاثين 
777221312442	 أحمد السيدي التونسي ، مات في آخر ذي الحجة سنة ثمان وخمسين أرخه ابن عزم 
930749616061	أحمد الصابوني والد العلاء في ابن محمد بن سليمان 
330028814269	 أحمد صارو ومعناه بالتركية الأشقر ، كان من الأتراك المقربين فيرى الفقراء المتصوفة مع مخالطة أمراء الدولة في الأيام الظاهرية برقوق واستوطن دمشق حتى مات...
488393150399	 أحمد الصامت المجاور بباب جامع الظاهر ويعرف بذويبة ، مات في يوم الأحد سادس عشر ذي القعدة سنة ستين ودفن في زاوية هناك على الطريق وكان معتقدا ، ذكره الم...
729104256958	أحمد الصيرفي العجمي نزيل مكة ، مات سنة إحدى وستين ومضى في ابن عبد الله بن عمر بن أحمد 
741775249344	أحمد الصعيدي كمونة مضى قريبا 
504314728390	أحمد الصندلي في ابن محمد بن حسن بن أبي الحسن 
469527171016	أحمد الصنهاجي المغربي بالملقبين بالشهاب 
483221573576	أحمد الطوخي جماعة : في ابن محمد بن عبد الرحمن بن رجب وابن محمد بن قاسم وابن أحمد بن فخر الدين عثمان 
461998395342	 أحمد العداس شيخ دمشق صالح مبارك أعجوبة في الأمر بالمعروف والنهي عن المنكر لا يهاب في ذلك أحدا وله فيه اتباع ووقائع شهيرة مع عاميته وهو الذي بنى الجام...
971505668047	 أحمد العقبي جابي الأشرفية برسباي مات في تاسع عشر شوال سنة ست وثمانين ، وابن محمد بن يوسف 
272743010258	 أحمد العوكلي المغربي الموقت مات في ربيع الآخر سنة ستين بمكة ، أرخه ابن فهد 
726558314452	 أحمد العيني الشامي مات بمكة سنة سبع وخمسين وأظنه الماضي 
253767978965	 أحمد الغمري المراكبي ويعرف بابن خروب كان لا بأس به في أبناء طائفته من جماعة الشيخ محمد الغمري سمع علي يسيرا ومات في ليلة مستهل صفر سنة ست وثمانين 
743591382997	 أحمد الفهمي الموقت بتونس 
847287160796	 أحمد القرشي ما عرفته ولكن رأيت له قصيدة امتدح بها فتح الدين المحرقي أولها : %~% يا صدر حبك سائر في سائري %~% حتى خيالك في منامي زائري %~%
975679000540	أحمد القروي اثنان مغربيان قائد الركب وحلولو 
229940137950	 أحمد القزويني ثم المكي ويقال له الخواجا مير أحمد بالميم مات بمكة فجأة في ليلة مستهل المحرم سنة ثمان وخمسين ، أرخه ابن فهد وسمي في ذيله أباه حسين بن م...
394063253474	 أحمد القسيطي المرابط ممن أخذ عنه في الفقه مساعد بن حامد ومات في حدود سنة ستين 
559578877922	 أحمد القصير ، ممن لقيه الشهاب بن عربشاه وأخذ عنه 
877754585060	أحمد القليجي : اثنان حنفيان أحدهما ابن محمد بن عمر بن علي والآخر ابن عبد الله بن محمد بن عمر ابن أخي الأول 
338199318502	أحمد القوصي اثنان اتفقا في الأب والجد أيضا فما ابنا محمد بن محمد 
521083555819	 أحمد القيسي الفاسي المتلاعب 
927855546347	أحمد الكلوتاتي اثنان : ابن عثمان بن محمد بن إبراهيم بن عبد الله وابن محمد بن عبد اللطيف 
814642892783	أحمد المتبولي اثنان كل منهما اسم أبيه موسى أقدمهما اسم جده نصير والآخر اسم جده أحمد بن عبد الرحمن 
570442125297	 أحمد المرجرلدي نسبة لبني مزجرلدة المغربي المالكي أحد العلماء المدرسين مات سنة خمس وستين
676759343090	 أحمد المزدعي المغربي أحوال وكرامات وكان عالما صالحا مات في الطاعون بمصر بعد السبعين 
931533950965	 أحمد المشرقي الغزي ويعرف بابن الأكرم 
823866167292	 أحمد المعلقي ، مات سنة بضع وثلاثين 
401441034241	 أحمد المغازي الطبيب تونسي 
362337538049	 أحمد المقدسي الحنبلي 
396172988417	 أحمد المقدسي الشيخ ، مات بمكة في جمادى الأولى سنة سبع وأربعين 
380763115525	أحمد المكيني ربيب البلقيني في ابن محمد بن بركوت 
509951873029	 أحمد الملوتشي الولي الشهير ، مات في سنة بضع وثلاثين 
981173538825	أحمد النحريري المالكي 
901926359049	 أحمد النخلي بضم النون أو فتحها كما هو على الألسنة ثم معجمة ساكنة التونسي من علمائها المفتين العقلاء ممن انتفع به الفضلاء وولي قضاء بني زرت من أعمال ت...
220909801487	أحمد الهيثمي ، في ابن حسن بن محمد 
858032967696	 أحمد الوراق نزيل الجامع الواسطي ببولاق وأحد المعتقدين عند العامة ونحوهم ، ممن زرته ودعا لي وكان يحج في كل سنة والفتوحات ترد عليه وحكى لي أن بعضهم سأل...
711853084689	 أحمد يبروق 
967621742617	 أحمد ممن يذكر بالجذب ويعتقد بين العامة ، مات في يوم الأحد سلخ ذي الحجة سنة ثمان وستين ، ودفن بجوار زاوية حليمة المبرقعة داخل باب الشعرية من القاهرة و...
681612152863	 إدريس بن حسن بن عجلان الحسني المكي مات في شوال سنة سبع وثلاثين أرخه ابن فهد 
383858511906	 إدريس بن علي بن إبراهيم بن محمد بن حسن بن إبراهيم بن علي بن حمديس بن الحوات العقيلي فيما قيل اليماني الزيلعي الحديدي نسبة إلى الحديدة من اليمن بمهملا...
609252020261	 إدريس بن ودي الحسني النموي 
809857191982	 إدريس بن يحيى بن أبي الفهد بن عبد القوي السري أبو العلاء البجائي الأصل المكي الآتي أبوه وجده وأخوته نعم وغيره ، ولد في صفر سنة ست وأربعين بمكة وحفظ ا...
100940124207	 أدكى بكسر الدال المهملة وفتحها صاحب مملكة الدست مات قتيلا في سنة اثنتين وعشرين واستقر بعده محمد خان من ذرية جنكزخان 
189532213296	 أرخن بك بن محمد كرسجي عثمان أخو مراد بك ملك الورم ، له ذكر في ولده سليمان 
123677446194	 أردبغا الظاهري برقوق نائب صفد في أيام الأشرف برسباي ، وليها في سنة سبع وعشرين إلى أن مات بعد سنة ثلاثين 
433162555443	 أرسطاي الظاهري برقوق 
856523018292	 أرغون شاه الإبراهيمي المنجكي الظاهري برقوق نائب السلطنة بحلب 
493581504568	 أرغون شاه البيدمري الظاهري برقوق ، كان من مماليك بيدمر الخوازرمي نائب الشام فقدمه للظاهر فحظي عليه وجعله ساقيا خاصا ثم أنعم عليه بأمرة عشرة ثم طبلخان...
120825319481	 أرغون شاه السيفي تغري بردي أتابك غزة بعد تقدمة دمشق ، مات في سنة تسع عشرة 
219936723002	 أرغون شاه النوروزي نورز الحافظي ويقال له المحمودي أيضا عمل استدارية أستاذه فظلم وعسف فلما انقضت أيامه صودر ثم ولي الوزارة بعد الفخر بن أبي الفرج ثم ق...
599454126139	 أرغون الناصري ، مات سنة تسع عشرة 
463218937916	 أرغون السبعاوي الظاهر برقوق الأمير أخور ، مات بطالا ببيت المقدس في ذي القعدة سنة تسع عشرة وكان دينا خيرا متواضعا يميل إلى دين وخير وتلاوة وعدم خوض في...
962961870910	 أرغون دوادار الزيني عبد الباسط 
798842949695	 أركماس من صفر خجا المؤيدي أحد أمراء العشرات ورأس نوبة ويعرف بأركماس الأشقر ، مات في ويم السبت سلخ ربيع الثاني سنة ثلاث وخمسين بالطاعون وكان زائد الغف...
736633032769	أركماس الأشقر ، هو الذي قبله 
794816417859	 أركماس الجاموس اليشبكي نسبة ليشبك الشعباني ، أحد العشرات في أيام الظاهر جقمق مات بالقاهرة في أواخر ربيع الثاني سنة ثلاث وستين وقد علت سنه 
885690208324	 أركماس الجلباني قرا سنقر الظاهري جقمق 
771064074310	 أركماس الطويل اليشبكي نسبة ليشبك الشعباني 
461826429000	 أركماس الظاهري برقوق 
971996401738	 أركماس من طرباي الأشرف قايتباي أحد خاصكيته ثم أبعده لنيابة طرابلس ثم نقله لدواداريته بحلب بعد قتل ازدمر نائب طرسوس ثم لدواداريته بالشام بعد موت جانبك...
658577035340	أركماس المؤيدي هو من صفر الماضي قريبا 
746665807949	 أركماس النوروزي أمير شكار 
415626170446	أركماس اليشبكي 
299989209171	أركماس الجاموس هو النوروز قبله 
589341659221	 أركماس دوادار يلبغا المظفري قبل استقراره في الأتابكية ثم دوادار يشبك الأعرج الساقي أتابكية كان حسن السياسة عارفا بالأمور مشكور السيرة قليل الشر ، وول...
451818819671	 أرنبغا بضم الهمزة والموحدة بن عقبة المكي الباني ، مات بها في المحرم سنة ثلاث وتسعين وكأنه سمي بذلك لمجيء تركي أو تأمره عند ولاته والظاهر أنه الآتي قر...
598346829912	أرنبغا الحافظي ، في الذي بعده 
765082996825	 أرنبغا الظاهري برقوق 
706530512987	 أرنبغا اليونسي الناصري فرج عمل أمير عشرة ورأس نوبة في أيام الأشرف برسباي وجاور بمكة مقدما على المماليك السلطانية سنين ثم جعله الظاهر من جملة الطبلخان...
830015017053	 أزبك جحا السيفي قايتباي 
782812319838	 أزبك من ططخ الأشرفي ثم الظاهري جقمق 
811379724384	 أزبك من قايتباي ويعرف بجحا 
211086741610	 أزبك الأشقر الرمضاني الظاهري برقوق أمير طبلخناه ورأس نوبة ، مات في ليلة الثلاثاء رابع عشر ربيع الأول سنة ست ودفن من الغد وخلف شيئا كثيرا استولى عليه ...
241784852587	 أزبك اليوسفي الخازندار ويقال له ناظر الخاص 
659235541104	أزبك خاص خرجي ، يأتي قريبا في أزبك الظاهري برقوق 
285149761650	 أزبك الدوادار ، مات بالقدس بطالا في يوم السبت سادس عشر ربيع الأول سنة ثلاث وثلاثين بالطاعون بعد أن فني به جميع أولاده وخدمه ثم ختم به أهل بيته ، ذكره...
729943117938	 أزبك السمسماني المؤيدي 
233035534454	أزبك الظاهري برقوق الدوادار ، مضى قريبا 
445057601658	 أزبك الظاهري برقوق ويعرف بأزبك خاص خرجي لكونه كان خصيصا عند أستاذه بحيث رقاه حتى صار من المقدمين مع كثرة شره وفتنه إلا أنه كان حسن الصورة مشهورا بالش...
534002012285	 أزبك الظاهري جقمق من ممالكيه وسقاته مات بالطاعون في صفر سنة ثلاث وخمسين وشهد السلطان الصلاة عليه
528020934782	أزبك الظاهري جقمق هو أزبك الخازندار 
274001301631	 أزبك القاضي أحد الخاصكية ممن مات بمكة في المحرم سنة سبع وثمانين ودفن بالمعلاة وكان من الأجناد المقيمين بمكة مع الباشى 
344637575295	 أزبك الأشرف قايتباي قفص 
620899602561	 أزدمر الإبراهيمي الظاهري جقمق ويعرف بالطويل ، كان بعد أستاذه وولده مبجلا في الأيام الأشرفية فلما استقر الظاهر خشقدم أمرة عشرة ثم نفاه وقدمه الأشرف قا...
468302434438	 ازدمر أخو أينال اليوسفي الظاهري برقوق عز الدين أحد مقدمي القاهرة ووالد يشبك الآتي 
520592822408	 ازدمر الأزبكي معتق الأتابك أزبك 
656769290381	 ازدمر تمساح من يلباي أحد المقدمين من مماليك الظاهر جقمق ولقب بتمساح لضربه له بين يدي أستاذه حج أمير المحمل غير مرة منها في سنة ثمان وثمانين وكنت ممن ...
295815876755	 ازدمر من محمود شاه الظاهري جقمق الخازندار أحد المقدمين وصهر الأمير يشبك الفقيه على أنبته ويقال له المسرطن تأمر على الحج في سنة تسعين وخرج مع المجردين...
863053549716	 ازدمر دوادار الظاهر برقوق أرخه المقريزي في سنة إحدى 
864974540950	 ازدمر دوادار الأشرف قايتباي بحلب بعد أن كان نائب طرسوس وقتله علاء الدولة مع وردبش صبرا 
864689328278	 ازدمر سيدي أوشا به أحد الأمراء الكبار نقل لنيابة ملطيه في أول سنة ثلاثين ثم رجع إلى حلب أميرا ومات بها في سادس ربيع الآخر سنة إحدى وثلاثين وكان من مم...
727581724824	 ازدمر من سربابق الأشرفي برسباي أمير منزل نزيل بيت منصور من حارة بهاء الدين ، مات تجاه برشوم وهو راجع من بلد اقطاعه في ذي الحجة سنة خمس وتسعين وكان خي...
311150252191	 ازدمر الصوفي الظاهري أحد أمراء الأربعين قيل أنه يحفظ الهداية ويذكر بخير ويتردد إليه أبو الخير بن الرومي ليقرئه 
